2020-09-08 13:13:47.473745
6210546714 6210545530 {'+': 465, '-': 361, ' ': 30, '?': 43} 0.21
6210546714 6210545572 {'+': 321, '-': 349, ' ': 42, '?': 171} 0.08
6210546714 6210545963 {'+': 319, '-': 364, ' ': 27, '?': 69} 0.11
6210546714 6210546021 {'+': 315, '-': 363, ' ': 28, '?': 57} 0.12
6210546714 6210546391 {'+': 294, '-': 362, ' ': 29, '?': 72} 0.07
6210546714 6210546676 {'+': 385, '-': 325, ' ': 66, '?': 188} 0.17
6210546714 6010545749 {'+': 312, '-': 344, ' ': 47, '?': 120} 0.08
6210545602 6210546048 {'+': 263, '-': 322, ' ': 48, '?': 65} 0.05
6210545602 6210545513 {'+': 307, '-': 330, ' ': 40, '?': 84} 0.06
6210545602 6010546621 {'+': 282, '-': 325, ' ': 45, '?': 96} 0.05
6210545602 6210545459 {'+': 340, '-': 340, ' ': 30, '?': 85} 0.05
6210545602 6210545467 {'+': 351, '-': 337, ' ': 33, '?': 65} 0.03
6210545602 6210545475 {'+': 425, '-': 332, ' ': 38, '?': 86} 0.08
6210545602 6210545564 {'+': 415, '-': 323, ' ': 47, '?': 122} 0.04
6210545602 6210546013 {'+': 323, '-': 332, ' ': 38, '?': 120} 0.07
6210545602 6210546412 {'+': 289, '-': 344, ' ': 26, '?': 72} 0.05
6210545602 6210546439 {'+': 280, '-': 345, ' ': 25, '?': 68} 0.07
6210545602 6210546447 {'+': 332, '-': 344, ' ': 26, '?': 81} 0.04
6210545602 6210546455 {'+': 328, '-': 337, ' ': 33, '?': 80} 0.13
6210545602 6210546650 {'+': 364, '-': 344, ' ': 26, '?': 99} 0.03
6210545602 6210546706 {'+': 312, '-': 322, ' ': 48, '?': 80} 0.08
6210545602 6210545483 {'+': 397, '-': 330, ' ': 40, '?': 81} 0.06
6210545602 6210545491 {'+': 370, '-': 345, ' ': 25, '?': 97} 0.05
6210545602 6210546668 {'+': 310, '-': 340, ' ': 30, '?': 71} 0.06
6210545602 6210546374 {'+': 347, '-': 341, ' ': 29, '?': 87} 0.05
6210545602 6210545432 {'+': 285, '-': 322, ' ': 48, '?': 100} 0.1
6210545602 6110545996 {'+': 364, '-': 344, ' ': 26, '?': 68} 0.04
6210545602 6210545424 {'+': 330, '-': 342, ' ': 28, '?': 93} 0.06
6210545602 6210545556 {'+': 321, '-': 334, ' ': 36, '?': 127} 0.07
6210545602 6210546404 {'+': 362, '-': 332, ' ': 38, '?': 97} 0.06
6210545602 6210546421 {'+': 383, '-': 320, ' ': 50, '?': 150} 0.09
6210545602 6210546692 {'+': 344, '-': 331, ' ': 39, '?': 63} 0.06
6210545602 6110545601 {'+': 293, '-': 336, ' ': 34, '?': 105} 0.06
6210545602 6210545416 {'+': 298, '-': 329, ' ': 41, '?': 93} 0.13
6210545602 6210545521 {'+': 295, '-': 345, ' ': 25, '?': 63} 0.02
6210545602 6210545530 {'+': 459, '-': 334, ' ': 36, '?': 69} 0.03
6210545602 6210545572 {'+': 317, '-': 324, ' ': 46, '?': 144} 0.05
6210545602 6210545963 {'+': 307, '-': 331, ' ': 39, '?': 93} 0.06
6210545602 6210546021 {'+': 324, '-': 351, ' ': 19, '?': 69} 0.1
6210545602 6210546391 {'+': 277, '-': 324, ' ': 46, '?': 111} 0.05
6210545602 6210546676 {'+': 407, '-': 326, ' ': 44, '?': 165} 0.06
6210545602 6010545749 {'+': 330, '-': 341, ' ': 29, '?': 93} 0.09
6210546048 6210545513 {'+': 278, '-': 242, ' ': 69, '?': 133} 0.24
6210546048 6010546621 {'+': 277, '-': 261, ' ': 50, '?': 78} 0.06
6210546048 6210545459 {'+': 337, '-': 278, ' ': 33, '?': 68} 0.03
6210546048 6210545467 {'+': 329, '-': 256, ' ': 55, '?': 75} 0.07
6210546048 6210545475 {'+': 415, '-': 263, ' ': 48, '?': 144} 0.23
6210546048 6210545564 {'+': 401, '-': 250, ' ': 61, '?': 96} 0.07
6210546048 6210546013 {'+': 286, '-': 236, ' ': 75, '?': 134} 0.2
6210546048 6210546412 {'+': 263, '-': 259, ' ': 52, '?': 136} 0.09
6210546048 6210546439 {'+': 257, '-': 263, ' ': 48, '?': 101} 0.04
6210546048 6210546447 {'+': 299, '-': 252, ' ': 59, '?': 89} 0.06
6210546048 6210546455 {'+': 316, '-': 266, ' ': 45, '?': 168} 0.25
6210546048 6210546650 {'+': 353, '-': 274, ' ': 37, '?': 99} 0.03
6210546048 6210546706 {'+': 279, '-': 230, ' ': 81, '?': 131} 0.15
6210546048 6210545483 {'+': 375, '-': 249, ' ': 62, '?': 113} 0.09
6210546048 6210545491 {'+': 332, '-': 248, ' ': 63, '?': 127} 0.08
6210546048 6210546668 {'+': 291, '-': 262, ' ': 49, '?': 137} 0.03
6210546048 6210546374 {'+': 313, '-': 248, ' ': 63, '?': 122} 0.15
6210546048 6210545432 {'+': 260, '-': 238, ' ': 73, '?': 127} 0.15
6210546048 6110545996 {'+': 343, '-': 264, ' ': 47, '?': 126} 0.14
6210546048 6210545424 {'+': 334, '-': 287, ' ': 24, '?': 81} 0.05
6210546048 6210545556 {'+': 300, '-': 254, ' ': 57, '?': 103} 0.15
6210546048 6210546404 {'+': 309, '-': 220, ' ': 91, '?': 109} 0.12
6210546048 6210546421 {'+': 364, '-': 242, ' ': 69, '?': 163} 0.18
6210546048 6210546692 {'+': 317, '-': 245, ' ': 66, '?': 112} 0.18
6210546048 6110545601 {'+': 276, '-': 260, ' ': 51, '?': 88} 0.09
6210546048 6210545416 {'+': 280, '-': 252, ' ': 59, '?': 83} 0.2
6210546048 6210545521 {'+': 275, '-': 266, ' ': 45, '?': 115} 0.09
6210546048 6210545530 {'+': 463, '-': 279, ' ': 32, '?': 101} 0.09
6210546048 6210545572 {'+': 304, '-': 252, ' ': 59, '?': 144} 0.06
6210546048 6210545963 {'+': 267, '-': 232, ' ': 79, '?': 136} 0.1
6210546048 6210546021 {'+': 305, '-': 273, ' ': 38, '?': 120} 0.12
6210546048 6210546391 {'+': 277, '-': 265, ' ': 46, '?': 133} 0.13
6210546048 6210546676 {'+': 384, '-': 244, ' ': 67, '?': 169} 0.13
6210546048 6010545749 {'+': 301, '-': 253, ' ': 58, '?': 110} 0.04
6210545513 6010546621 {'+': 254, '-': 274, ' ': 73, '?': 112} 0.11
6210545513 6210545459 {'+': 332, '-': 309, ' ': 38, '?': 46} 0.03
6210545513 6210545467 {'+': 339, '-': 302, ' ': 45, '?': 85} 0.03
6210545513 6210545475 {'+': 413, '-': 297, ' ': 50, '?': 161} 0.08
6210545513 6210545564 {'+': 378, '-': 263, ' ': 84, '?': 120} 0.11
6210545513 6210546013 {'+': 277, '-': 263, ' ': 84, '?': 177} 0.09
6210545513 6210546412 {'+': 264, '-': 296, ' ': 51, '?': 123} 0.13
6210545513 6210546439 {'+': 258, '-': 300, ' ': 47, '?': 117} 0.06
6210545513 6210546447 {'+': 298, '-': 287, ' ': 60, '?': 113} 0.08
6210545513 6210546455 {'+': 327, '-': 313, ' ': 34, '?': 102} 0.2
6210545513 6210546650 {'+': 356, '-': 313, ' ': 34, '?': 57} 0.02
6210545513 6210546706 {'+': 268, '-': 255, ' ': 92, '?': 150} 0.12
6210545513 6210545483 {'+': 387, '-': 297, ' ': 50, '?': 97} 0.06
6210545513 6210545491 {'+': 309, '-': 261, ' ': 86, '?': 110} 0.08
6210545513 6210546668 {'+': 292, '-': 299, ' ': 48, '?': 130} 0.02
6210545513 6210546374 {'+': 306, '-': 277, ' ': 70, '?': 164} 0.12
6210545513 6210545432 {'+': 250, '-': 264, ' ': 83, '?': 132} 0.09
6210545513 6110545996 {'+': 324, '-': 281, ' ': 66, '?': 137} 0.08
6210545513 6210545424 {'+': 330, '-': 319, ' ': 28, '?': 108} 0.05
6210545513 6210545556 {'+': 313, '-': 303, ' ': 44, '?': 83} 0.13
6210545513 6210546404 {'+': 332, '-': 279, ' ': 68, '?': 144} 0.07
6210545513 6210546421 {'+': 343, '-': 257, ' ': 90, '?': 205} 0.12
6210545513 6210546692 {'+': 312, '-': 276, ' ': 71, '?': 151} 0.11
6210545513 6110545601 {'+': 275, '-': 295, ' ': 52, '?': 62} 0.13
6210545513 6210545416 {'+': 274, '-': 282, ' ': 65, '?': 109} 0.14
6210545513 6210545521 {'+': 277, '-': 304, ' ': 43, '?': 100} 0.03
6210545513 6210545530 {'+': 449, '-': 301, ' ': 46, '?': 82} 0.14
6210545513 6210545572 {'+': 271, '-': 255, ' ': 92, '?': 135} 0.09
6210545513 6210545963 {'+': 272, '-': 273, ' ': 74, '?': 130} 0.07
6210545513 6210546021 {'+': 296, '-': 300, ' ': 47, '?': 150} 0.08
6210545513 6210546391 {'+': 264, '-': 288, ' ': 59, '?': 95} 0.12
6210545513 6210546676 {'+': 374, '-': 270, ' ': 77, '?': 143} 0.1
6210545513 6010545749 {'+': 289, '-': 277, ' ': 70, '?': 120} 0.08
6010546621 6210545459 {'+': 325, '-': 282, ' ': 45, '?': 75} 0.04
6010546621 6210545467 {'+': 344, '-': 287, ' ': 40, '?': 74} 0.05
6010546621 6210545475 {'+': 384, '-': 248, ' ': 79, '?': 109} 0.08
6010546621 6210545564 {'+': 409, '-': 274, ' ': 53, '?': 118} 0.11
6010546621 6210546013 {'+': 275, '-': 241, ' ': 86, '?': 122} 0.11
6010546621 6210546412 {'+': 280, '-': 292, ' ': 35, '?': 113} 0.09
6010546621 6210546439 {'+': 249, '-': 271, ' ': 56, '?': 81} 0.11
6010546621 6210546447 {'+': 274, '-': 243, ' ': 84, '?': 132} 0.07
6010546621 6210546455 {'+': 325, '-': 291, ' ': 36, '?': 104} 0.19
6010546621 6210546650 {'+': 326, '-': 263, ' ': 64, '?': 83} 0.02
6010546621 6210546706 {'+': 272, '-': 239, ' ': 88, '?': 131} 0.08
6010546621 6210545483 {'+': 383, '-': 273, ' ': 54, '?': 82} 0.08
6010546621 6210545491 {'+': 343, '-': 275, ' ': 52, '?': 101} 0.13
6010546621 6210546668 {'+': 263, '-': 250, ' ': 77, '?': 118} 0.09
6010546621 6210546374 {'+': 311, '-': 262, ' ': 65, '?': 83} 0.11
6010546621 6210545432 {'+': 230, '-': 224, ' ': 103, '?': 114} 0.12
6010546621 6110545996 {'+': 315, '-': 252, ' ': 75, '?': 114} 0.04
6010546621 6210545424 {'+': 323, '-': 292, ' ': 35, '?': 102} 0.03
6010546621 6210545556 {'+': 299, '-': 269, ' ': 58, '?': 143} 0.12
6010546621 6210546404 {'+': 293, '-': 220, ' ': 107, '?': 107} 0.14
6010546621 6210546421 {'+': 346, '-': 240, ' ': 87, '?': 169} 0.14
6010546621 6210546692 {'+': 320, '-': 264, ' ': 63, '?': 73} 0.07
6010546621 6110545601 {'+': 257, '-': 257, ' ': 70, '?': 133} 0.05
6010546621 6210545416 {'+': 237, '-': 225, ' ': 102, '?': 123} 0.29
6010546621 6210545521 {'+': 282, '-': 289, ' ': 38, '?': 73} 0.06
6010546621 6210545530 {'+': 446, '-': 278, ' ': 49, '?': 72} 0.19
6010546621 6210545572 {'+': 279, '-': 243, ' ': 84, '?': 181} 0.07
6010546621 6210545963 {'+': 282, '-': 263, ' ': 64, '?': 128} 0.13
6010546621 6210546021 {'+': 288, '-': 272, ' ': 55, '?': 103} 0.05
6010546621 6210546391 {'+': 279, '-': 283, ' ': 44, '?': 104} 0.09
6010546621 6210546676 {'+': 330, '-': 206, ' ': 121, '?': 136} 0.08
6010546621 6010545749 {'+': 288, '-': 256, ' ': 71, '?': 73} 0.11
6210545459 6210545467 {'+': 351, '-': 337, ' ': 33, '?': 54} 0.01
6210545459 6210545475 {'+': 404, '-': 311, ' ': 59, '?': 74} 0.06
6210545459 6210545564 {'+': 419, '-': 327, ' ': 43, '?': 56} 0.05
6210545459 6210546013 {'+': 317, '-': 326, ' ': 44, '?': 94} 0.03
6210545459 6210546412 {'+': 284, '-': 339, ' ': 31, '?': 115} 0.02
6210545459 6210546439 {'+': 256, '-': 321, ' ': 49, '?': 60} 0.04
6210545459 6210546447 {'+': 306, '-': 318, ' ': 52, '?': 73} 0.04
6210545459 6210546455 {'+': 341, '-': 350, ' ': 20, '?': 80} 0.1
6210545459 6210546650 {'+': 337, '-': 317, ' ': 53, '?': 63} 0.02
6210545459 6210546706 {'+': 318, '-': 328, ' ': 42, '?': 76} 0.04
6210545459 6210545483 {'+': 383, '-': 316, ' ': 54, '?': 88} 0.02
6210545459 6210545491 {'+': 348, '-': 323, ' ': 47, '?': 79} 0.02
6210545459 6210546668 {'+': 296, '-': 326, ' ': 44, '?': 77} 0.03
6210545459 6210546374 {'+': 327, '-': 321, ' ': 49, '?': 61} 0.04
6210545459 6210545432 {'+': 286, '-': 323, ' ': 47, '?': 63} 0.02
6210545459 6110545996 {'+': 344, '-': 324, ' ': 46, '?': 42} 0.03
6210545459 6210545424 {'+': 332, '-': 344, ' ': 26, '?': 61} 0.03
6210545459 6210545556 {'+': 305, '-': 318, ' ': 52, '?': 103} 0.03
6210545459 6210546404 {'+': 355, '-': 325, ' ': 45, '?': 66} 0.04
6210545459 6210546421 {'+': 387, '-': 324, ' ': 46, '?': 76} 0.02
6210545459 6210546692 {'+': 327, '-': 314, ' ': 56, '?': 77} 0.03
6210545459 6110545601 {'+': 280, '-': 323, ' ': 47, '?': 97} 0.02
6210545459 6210545416 {'+': 294, '-': 325, ' ': 45, '?': 66} 0.14
6210545459 6210545521 {'+': 290, '-': 340, ' ': 30, '?': 70} 0.03
6210545459 6210545530 {'+': 456, '-': 331, ' ': 39, '?': 57} 0.1
6210545459 6210545572 {'+': 313, '-': 320, ' ': 50, '?': 78} 0.02
6210545459 6210545963 {'+': 304, '-': 328, ' ': 42, '?': 79} 0.02
6210545459 6210546021 {'+': 304, '-': 331, ' ': 39, '?': 49} 0.01
6210545459 6210546391 {'+': 286, '-': 333, ' ': 37, '?': 70} 0.03
6210545459 6210546676 {'+': 393, '-': 312, ' ': 58, '?': 72} 0.03
6210545459 6010545749 {'+': 307, '-': 318, ' ': 52, '?': 49} 0.04
6210545467 6210545475 {'+': 413, '-': 334, ' ': 50, '?': 86} 0.04
6210545467 6210545564 {'+': 393, '-': 315, ' ': 69, '?': 105} 0.02
6210545467 6210546013 {'+': 325, '-': 348, ' ': 36, '?': 78} 0.03
6210545467 6210546412 {'+': 307, '-': 376, ' ': 8, '?': 16} 0.06
6210545467 6210546439 {'+': 268, '-': 347, ' ': 37, '?': 90} 0.08
6210545467 6210546447 {'+': 304, '-': 330, ' ': 54, '?': 90} 0.03
6210545467 6210546455 {'+': 328, '-': 351, ' ': 33, '?': 81} 0.07
6210545467 6210546650 {'+': 362, '-': 356, ' ': 28, '?': 81} 0.01
6210545467 6210546706 {'+': 318, '-': 342, ' ': 42, '?': 123} 0.02
6210545467 6210545483 {'+': 382, '-': 329, ' ': 55, '?': 80} 0.03
6210545467 6210545491 {'+': 337, '-': 326, ' ': 58, '?': 102} 0.03
6210545467 6210546668 {'+': 292, '-': 336, ' ': 48, '?': 116} 0.04
6210545467 6210546374 {'+': 342, '-': 350, ' ': 34, '?': 75} 0.04
6210545467 6210545432 {'+': 290, '-': 341, ' ': 43, '?': 104} 0.03
6210545467 6110545996 {'+': 345, '-': 339, ' ': 45, '?': 113} 0.04
6210545467 6210545424 {'+': 320, '-': 346, ' ': 38, '?': 70} 0.04
6210545467 6210545556 {'+': 322, '-': 349, ' ': 35, '?': 76} 0.03
6210545467 6210546404 {'+': 343, '-': 327, ' ': 57, '?': 91} 0.03
6210545467 6210546421 {'+': 378, '-': 329, ' ': 55, '?': 132} 0.05
6210545467 6210546692 {'+': 315, '-': 316, ' ': 68, '?': 101} 0.05
6210545467 6110545601 {'+': 297, '-': 354, ' ': 30, '?': 74} 0.05
6210545467 6210545416 {'+': 286, '-': 331, ' ': 53, '?': 83} 0.04
6210545467 6210545521 {'+': 287, '-': 351, ' ': 33, '?': 98} 0.01
6210545467 6210545530 {'+': 454, '-': 343, ' ': 41, '?': 55} 0.04
6210545467 6210545572 {'+': 327, '-': 348, ' ': 36, '?': 146} 0.01
6210545467 6210545963 {'+': 308, '-': 346, ' ': 38, '?': 91} 0.01
6210545467 6210546021 {'+': 308, '-': 349, ' ': 35, '?': 102} 0.04
6210545467 6210546391 {'+': 265, '-': 326, ' ': 58, '?': 125} 0.05
6210545467 6210546676 {'+': 383, '-': 316, ' ': 68, '?': 89} 0.02
6210545467 6010545749 {'+': 317, '-': 342, ' ': 42, '?': 98} 0.03
6210545475 6210545564 {'+': 434, '-': 435, ' ': 28, '?': 46} 0.1
6210545475 6210546013 {'+': 303, '-': 405, ' ': 58, '?': 168} 0.12
6210545475 6210546412 {'+': 312, '-': 460, ' ': 3, '?': 2} 0.12
6210545475 6210546439 {'+': 241, '-': 399, ' ': 64, '?': 113} 0.02
6210545475 6210546447 {'+': 298, '-': 403, ' ': 60, '?': 116} 0.05
6210545475 6210546455 {'+': 339, '-': 441, ' ': 22, '?': 90} 0.19
6210545475 6210546650 {'+': 371, '-': 444, ' ': 19, '?': 21} 0.01
6210545475 6210546706 {'+': 312, '-': 415, ' ': 48, '?': 88} 0.1
6210545475 6210545483 {'+': 400, '-': 426, ' ': 37, '?': 48} 0.1
6210545475 6210545491 {'+': 333, '-': 401, ' ': 62, '?': 133} 0.07
6210545475 6210546668 {'+': 272, '-': 395, ' ': 68, '?': 114} 0.04
6210545475 6210546374 {'+': 319, '-': 406, ' ': 57, '?': 180} 0.17
6210545475 6210545432 {'+': 262, '-': 392, ' ': 71, '?': 129} 0.11
6210545475 6110545996 {'+': 342, '-': 415, ' ': 48, '?': 76} 0.04
6210545475 6210545424 {'+': 307, '-': 412, ' ': 51, '?': 102} 0.03
6210545475 6210545556 {'+': 316, '-': 422, ' ': 41, '?': 122} 0.1
6210545475 6210546404 {'+': 346, '-': 409, ' ': 54, '?': 88} 0.09
6210545475 6210546421 {'+': 392, '-': 422, ' ': 41, '?': 93} 0.09
6210545475 6210546692 {'+': 320, '-': 400, ' ': 63, '?': 70} 0.11
6210545475 6110545601 {'+': 294, '-': 430, ' ': 33, '?': 83} 0.16
6210545475 6210545416 {'+': 291, '-': 415, ' ': 48, '?': 68} 0.09
6210545475 6210545521 {'+': 279, '-': 422, ' ': 41, '?': 114} 0.07
6210545475 6210545530 {'+': 466, '-': 434, ' ': 29, '?': 56} 0.16
6210545475 6210545572 {'+': 308, '-': 408, ' ': 55, '?': 151} 0.09
6210545475 6210545963 {'+': 318, '-': 435, ' ': 28, '?': 58} 0.06
6210545475 6210546021 {'+': 306, '-': 426, ' ': 37, '?': 52} 0.07
6210545475 6210546391 {'+': 298, '-': 438, ' ': 25, '?': 58} 0.06
6210545475 6210546676 {'+': 344, '-': 356, ' ': 107, '?': 137} 0.06
6210545475 6010545749 {'+': 298, '-': 402, ' ': 61, '?': 119} 0.04
6210545564 6210546013 {'+': 285, '-': 386, ' ': 76, '?': 118} 0.07
6210545564 6210546412 {'+': 278, '-': 425, ' ': 37, '?': 96} 0.09
6210545564 6210546439 {'+': 262, '-': 419, ' ': 43, '?': 113} 0.03
6210545564 6210546447 {'+': 301, '-': 405, ' ': 57, '?': 86} 0.03
6210545564 6210546455 {'+': 293, '-': 394, ' ': 68, '?': 115} 0.1
6210545564 6210546650 {'+': 341, '-': 413, ' ': 49, '?': 85} 0.02
6210545564 6210546706 {'+': 297, '-': 399, ' ': 63, '?': 133} 0.08
6210545564 6210545483 {'+': 383, '-': 408, ' ': 54, '?': 52} 0.08
6210545564 6210545491 {'+': 330, '-': 397, ' ': 65, '?': 75} 0.03
6210545564 6210546668 {'+': 279, '-': 401, ' ': 61, '?': 120} 0.03
6210545564 6210546374 {'+': 321, '-': 407, ' ': 55, '?': 106} 0.07
6210545564 6210545432 {'+': 264, '-': 393, ' ': 69, '?': 122} 0.14
6210545564 6110545996 {'+': 316, '-': 388, ' ': 74, '?': 128} 0.05
6210545564 6210545424 {'+': 316, '-': 420, ' ': 42, '?': 80} 0.05
6210545564 6210545556 {'+': 281, '-': 386, ' ': 76, '?': 77} 0.17
6210545564 6210546404 {'+': 317, '-': 379, ' ': 83, '?': 100} 0.04
6210545564 6210546421 {'+': 358, '-': 387, ' ': 75, '?': 112} 0.08
6210545564 6210546692 {'+': 300, '-': 379, ' ': 83, '?': 93} 0.08
6210545564 6110545601 {'+': 286, '-': 421, ' ': 41, '?': 85} 0.05
6210545564 6210545416 {'+': 284, '-': 407, ' ': 55, '?': 111} 0.08
6210545564 6210545521 {'+': 289, '-': 431, ' ': 31, '?': 107} 0.06
6210545564 6210545530 {'+': 452, '-': 419, ' ': 43, '?': 105} 0.07
6210545564 6210545572 {'+': 314, '-': 413, ' ': 49, '?': 97} 0.02
6210545564 6210545963 {'+': 252, '-': 368, ' ': 94, '?': 108} 0.06
6210545564 6210546021 {'+': 310, '-': 429, ' ': 33, '?': 114} 0.05
6210545564 6210546391 {'+': 241, '-': 380, ' ': 82, '?': 111} 0.03
6210545564 6210546676 {'+': 389, '-': 400, ' ': 62, '?': 123} 0.05
6210545564 6010545749 {'+': 282, '-': 385, ' ': 77, '?': 104} 0.07
6210546013 6210546412 {'+': 282, '-': 328, ' ': 33, '?': 47} 0.13
6210546013 6210546439 {'+': 253, '-': 309, ' ': 52, '?': 101} 0.03
6210546013 6210546447 {'+': 295, '-': 298, ' ': 63, '?': 100} 0.03
6210546013 6210546455 {'+': 323, '-': 323, ' ': 38, '?': 133} 0.26
6210546013 6210546650 {'+': 334, '-': 305, ' ': 56, '?': 88} 0.02
6210546013 6210546706 {'+': 277, '-': 278, ' ': 83, '?': 169} 0.16
6210546013 6210545483 {'+': 385, '-': 309, ' ': 52, '?': 103} 0.09
6210546013 6210545491 {'+': 312, '-': 278, ' ': 83, '?': 158} 0.06
6210546013 6210546668 {'+': 289, '-': 310, ' ': 51, '?': 123} 0.01
6210546013 6210546374 {'+': 306, '-': 291, ' ': 70, '?': 167} 0.12
6210546013 6210545432 {'+': 241, '-': 269, ' ': 92, '?': 136} 0.16
6210546013 6110545996 {'+': 340, '-': 311, ' ': 50, '?': 85} 0.03
6210546013 6210545424 {'+': 336, '-': 339, ' ': 22, '?': 118} 0.14
6210546013 6210545556 {'+': 306, '-': 310, ' ': 51, '?': 97} 0.21
6210546013 6210546404 {'+': 304, '-': 265, ' ': 96, '?': 134} 0.14
6210546013 6210546421 {'+': 347, '-': 275, ' ': 86, '?': 186} 0.11
6210546013 6210546692 {'+': 320, '-': 298, ' ': 63, '?': 141} 0.11
6210546013 6110545601 {'+': 265, '-': 299, ' ': 62, '?': 95} 0.09
6210546013 6210545416 {'+': 254, '-': 276, ' ': 85, '?': 133} 0.19
6210546013 6210545521 {'+': 280, '-': 321, ' ': 40, '?': 105} 0.03
6210546013 6210545530 {'+': 451, '-': 317, ' ': 44, '?': 106} 0.25
6210546013 6210545572 {'+': 305, '-': 303, ' ': 58, '?': 175} 0.1
6210546013 6210545963 {'+': 274, '-': 289, ' ': 72, '?': 123} 0.14
6210546013 6210546021 {'+': 298, '-': 316, ' ': 45, '?': 123} 0.11
6210546013 6210546391 {'+': 275, '-': 313, ' ': 48, '?': 115} 0.09
6210546013 6210546676 {'+': 365, '-': 275, ' ': 86, '?': 177} 0.14
6210546013 6010545749 {'+': 291, '-': 293, ' ': 68, '?': 90} 0.03
6210546412 6210546439 {'+': 297, '-': 307, ' ': 8, '?': 31} 0.06
6210546412 6210546447 {'+': 333, '-': 290, ' ': 25, '?': 85} 0.03
6210546412 6210546455 {'+': 319, '-': 273, ' ': 42, '?': 171} 0.17
6210546412 6210546650 {'+': 379, '-': 304, ' ': 11, '?': 53} 0.01
6210546412 6210546706 {'+': 294, '-': 249, ' ': 66, '?': 154} 0.05
6210546412 6210545483 {'+': 400, '-': 278, ' ': 37, '?': 84} 0.04
6210546412 6210545491 {'+': 386, '-': 306, ' ': 9, '?': 33} 0.03
6210546412 6210546668 {'+': 310, '-': 285, ' ': 30, '?': 135} 0.02
6210546412 6210546374 {'+': 333, '-': 272, ' ': 43, '?': 144} 0.08
6210546412 6210545432 {'+': 282, '-': 264, ' ': 51, '?': 135} 0.13
6210546412 6110545996 {'+': 377, '-': 302, ' ': 13, '?': 42} 0.03
6210546412 6210545424 {'+': 348, '-': 305, ' ': 10, '?': 102} 0.03
6210546412 6210545556 {'+': 305, '-': 263, ' ': 52, '?': 145} 0.11
6210546412 6210546404 {'+': 348, '-': 263, ' ': 52, '?': 139} 0.04
6210546412 6210546421 {'+': 377, '-': 259, ' ': 56, '?': 179} 0.06
6210546412 6210546692 {'+': 343, '-': 275, ' ': 40, '?': 145} 0.1
6210546412 6110545601 {'+': 278, '-': 266, ' ': 49, '?': 163} 0.08
6210546412 6210545416 {'+': 294, '-': 270, ' ': 45, '?': 135} 0.09
6210546412 6210545521 {'+': 286, '-': 281, ' ': 34, '?': 118} 0.02
6210546412 6210545530 {'+': 476, '-': 296, ' ': 19, '?': 85} 0.16
6210546412 6210545572 {'+': 327, '-': 279, ' ': 36, '?': 81} 0.05
6210546412 6210545963 {'+': 297, '-': 266, ' ': 49, '?': 147} 0.05
6210546412 6210546021 {'+': 333, '-': 305, ' ': 10, '?': 23} 0.05
6210546412 6210546391 {'+': 290, '-': 282, ' ': 33, '?': 123} 0.04
6210546412 6210546676 {'+': 419, '-': 283, ' ': 32, '?': 191} 0.05
6210546412 6010545749 {'+': 312, '-': 268, ' ': 47, '?': 119} 0.04
6210546439 6210546447 {'+': 264, '-': 211, ' ': 94, '?': 143} 0.1
6210546439 6210546455 {'+': 337, '-': 281, ' ': 24, '?': 122} 0.1
6210546439 6210546650 {'+': 371, '-': 286, ' ': 19, '?': 36} 0.02
6210546439 6210546706 {'+': 311, '-': 256, ' ': 49, '?': 128} 0.21
6210546439 6210545483 {'+': 396, '-': 264, ' ': 41, '?': 53} 0.02
6210546439 6210545491 {'+': 345, '-': 255, ' ': 50, '?': 95} 0.09
6210546439 6210546668 {'+': 228, '-': 193, ' ': 112, '?': 125} 0.12
6210546439 6210546374 {'+': 317, '-': 246, ' ': 59, '?': 96} 0.06
6210546439 6210545432 {'+': 261, '-': 233, ' ': 72, '?': 120} 0.05
6210546439 6110545996 {'+': 341, '-': 256, ' ': 49, '?': 104} 0.08
6210546439 6210545424 {'+': 335, '-': 282, ' ': 23, '?': 39} 0.07
6210546439 6210545556 {'+': 315, '-': 263, ' ': 42, '?': 97} 0.05
6210546439 6210546404 {'+': 317, '-': 222, ' ': 83, '?': 101} 0.06
6210546439 6210546421 {'+': 387, '-': 259, ' ': 46, '?': 120} 0.09
6210546439 6210546692 {'+': 318, '-': 240, ' ': 65, '?': 112} 0.05
6210546439 6110545601 {'+': 288, '-': 266, ' ': 39, '?': 92} 0.07
